web_scraper_order,web_scraper_start_url,containers_url2,types_chaussures,prix,adresse,image_lien
"1766755368-274","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5357431","Chaussures homme","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5357431_uploaded_image1_1748905422.jpg""); width: 484px;"
"1766755371-275","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5357454","Chaussures homme","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5357454_uploaded_image1_1748906110.jpg""); width: 484px;"
"1766755373-276","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5341252","Chaussures homme","18 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5341252_uploaded_image1_1747953598.jpg""); width: 407px;"
"1766755376-277","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5351557","Chaussures homme","16 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5351557_uploaded_image1_1748560355.jpg""); width: 484px;"
"1766755378-278","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5351558","Chaussures homme","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5351558_uploaded_image1_1748560435.jpg""); width: 484px;"
"1766755381-279","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5351559","Chaussures homme","13 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5351559_uploaded_image1_1748560482.jpg""); width: 484px;"
"1766755383-280","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/babouche-hommes-5351566","Babouche hommes","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5351566_uploaded_image1_1748560780.jpg""); width: 484px;"
"1766755386-281","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5341258","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5341258_uploaded_image1_1747953837.jpg""); width: 484px;"
"1766755388-282","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5341256","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5341256_uploaded_image1_1747953772.jpg""); width: 484px;"
"1766755391-283","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5351571","Chaussures homme","16 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5351571_uploaded_image1_1748560945.jpg""); width: 484px;"
"1766755393-284","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5332091","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5332091_uploaded_image1_1747434908.jpg""); width: 484px;"
"1766755396-285","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5332090","Chaussures homme","10 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5332090_uploaded_image1_1747434845.jpg""); width: 484px;"
"1766755399-286","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-original-5344646","Chaussures original","15 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5344646_uploaded_image1_1748182098.jpg""); width: 484px;"
"1766755401-287","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-samba-5367274","Chaussures Samba","25 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5367274_uploaded_image1_1749513863.jpg""); width: 535px;"
"1766755403-288","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussure-homme-5368229","Chaussure homme","Prix sur demande","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5368229_uploaded_image1_1749571634.jpg""); width: 646px;"
"1766755406-289","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-vans-5332230","Chaussures Vans","20 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5332230_uploaded_image1_1747444488.jpg""); width: 553px;"
"1766755408-290","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-5369353","Baskets homme","14 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5369353_uploaded_image1_1749639708.jpg""); width: 571px;"
"1766755411-291","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-4-5371443","Baskets Jordan 4","12 500 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5371443_uploaded_image1_1749742989.jpg""); width: 488px;"
"1766755414-292","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-tn-5371448","Chaussures TN","13 500 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5371448_uploaded_image1_1749743120.jpg""); width: 488px;"
"1766755416-293","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5375053","Chaussures homme","Prix sur demande","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5375053_uploaded_image1_1749944221.jpg""); width: 646px;"
"1766755418-294","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-5335985","Chaussures Nike","28 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5335985_uploaded_image1_1747682655.jpg""); width: 424px;"
"1766755421-295","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-treize-5379616","Baskets Jordan Treize","21 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5379616_uploaded_image1_1750201036.jpg""); width: 552px;"
"1766755423-296","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5380959","Chaussures hommes","22 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5380959_uploaded_image1_1750268225.jpg""); width: 539px;"
"1766755425-297","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-croches-5380962","Sandales croches","15 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5380962_uploaded_image1_1750268329.jpg""); width: 539px;"
"1766755428-298","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5380973","Chaussures hommes","23 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5380973_uploaded_image1_1750268749.jpg""); width: 671px;"
"1766755430-299","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5380977","Chaussures homme","22 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5380977_uploaded_image1_1750268827.jpg""); width: 671px;"
"1766755433-300","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-femmes-5380983","Chaussures femmes","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5380983_uploaded_image1_1750268930.jpg""); width: 671px;"
"1766755441-301","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-croches-5380985","Sandales croches","17 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5380985_uploaded_image1_1750269013.jpg""); width: 671px;"
"1766755476-302","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-hermes-pour-hommes-5385859","Sandales Hermès pour hommes","25 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5385859_uploaded_image1_1750532912.jpg""); width: 404px;"
"1766755478-303","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-5355402","Chaussures Berluti","25 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5355402_uploaded_image1_1748811821.jpg""); width: 610px;"
"1766755485-304","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5389229","Chaussures homme","100 000 CFA","Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5389229_uploaded_image1_1750732912.jpg""); width: 475px;"
"1766755488-305","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5390760","Chaussures homme","7 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/5390760_uploaded_image1_1750804520.jpg""); width: 427px;"
"1766755490-306","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5391598","Chaussures homme","40 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5391598_uploaded_image1_1750852699.jpg""); width: 374px;"
"1766755493-307","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5391753","Chaussures homme","35 000 CFA","Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5391753_uploaded_image1_1750857199.jpg""); width: 584px;"
"1766755523-308","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-hermes-5393539","Sandales Hermès","20 000 CFA","Sicap Liberté, Dakar, Sénégal",""
"1766755526-309","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5395412","Mocassins homme","5 500 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5395412_uploaded_image1_1751054127.jpg""); width: 488px;"
"1766755535-310","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5399058","Chaussures homme","20 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5399058_uploaded_image1_1751302512.jpg""); width: 424px;"
"1766755537-311","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-5359006","Baskets New Balance","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5359006_uploaded_image1_1748976951.jpg""); width: 424px;"
"1766755544-312","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-5359154","Sandales","17 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5359154_uploaded_image1_1748983277.jpg""); width: 484px;"
"1766755546-313","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-asic-cayono-5371936","Baskets Asic Cayono","27 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5371936_uploaded_image1_1749765298.jpg""); width: 424px;"
"1766755549-314","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-toga-5381435","Sandales Toga","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5381435_uploaded_image1_1750290863.jpg""); width: 424px;"
"1766755551-315","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-fuel-cell-5381432","New Balance Fuel cell","28 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5381432_uploaded_image1_1750290707.jpg""); width: 424px;"
"1766755554-316","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-fuel-cell-5381433","New Balance Fuel cell","28 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5381433_uploaded_image1_1750290780.jpg""); width: 424px;"
"1766755556-317","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-new-balance-5399692","Chaussures New Balance","30 000 CFA","Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5399692_uploaded_image1_1751338580.jpg""); width: 651px;"
"1766755559-318","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5399749","Chaussures hommes","23 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5399749_uploaded_image1_1751348901.jpg""); width: 671px;"
"1766755561-319","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopedique-5399752","Sandales orthopédique","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5399752_uploaded_image1_1751349132.jpg""); width: 671px;"
