web_scraper_order,web_scraper_start_url,links1,types_habits,prix,adresse,image_lien
"1767055218-1175","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5348285","Ensemble homme","16 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5348285_uploaded_image1_1748366695.jpg""); width: 484px;"
"1767055221-1176","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-5348292","T-shirt coton","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5348292_uploaded_image1_1748367024.jpg""); width: 484px;"
"1767055224-1177","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5344833","Ensemble homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5344833_uploaded_image1_1748193584.jpg""); width: 484px;"
"1767055226-1178","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/vetement-enfants-5344831","Vetement enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5344831_uploaded_image1_1748193541.jpg""); width: 484px;"
"1767055229-1179","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5344841","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5344841_uploaded_image1_1748193824.jpg""); width: 484px;"
"1767055232-1180","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-coton-5344842","Lacoste coton","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5344842_uploaded_image1_1748193885.jpg""); width: 484px;"
"1767055235-1181","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/kaki-homme-5344854","Kaki homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5344854_uploaded_image1_1748194219.jpg""); width: 484px;"
"1767055238-1182","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5352588","Ensemble  homme","13 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5352588_uploaded_image1_1748628000.jpg""); width: 484px;"
"1767055241-1183","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/jogging-5352592","Jogging","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5352592_uploaded_image1_1748628052.jpg""); width: 484px;"
"1767055244-1184","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5339051","Ensemble homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5339051_uploaded_image1_1747847720.jpg""); width: 484px;"
"1767055247-1185","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5339045","Ensemble homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5339045_uploaded_image1_1747847625.jpg""); width: 484px;"
"1767055250-1186","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-coton-5339058","Lacoste coton","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5339058_uploaded_image1_1747847985.jpg""); width: 484px;"
"1767055253-1187","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-5339069","Pantalon","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5339069_uploaded_image1_1747848287.jpg""); width: 484px;"
"1767055256-1188","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/chemise-5352610","Chemise","6 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5352610_uploaded_image1_1748628604.jpg""); width: 484px;"
"1767055259-1189","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-5352605","Ensemble","13 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5352605_uploaded_image1_1748628506.jpg""); width: 484px;"
"1767055263-1190","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-5339063","Lacoste","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5339063_uploaded_image1_1747848156.jpg""); width: 484px;"
"1767055266-1191","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/jeans-5352603","Jeans","9 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5352603_uploaded_image1_1748628451.jpg""); width: 484px;"
"1767055270-1192","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/getzner-super-manium-gold-original-5329829","Getzner Super Manium gold original","12 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5329829_uploaded_image1_1747328462.jpg""); width: 484px;"
"1767055274-1193","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-5339081","Chemise homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5339081_uploaded_image1_1747848546.jpg""); width: 484px;"
"1767055277-1194","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5329857","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5329857_uploaded_image1_1747328991.jpg""); width: 484px;"
"1767055280-1195","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-5329860","T-shirt coton","5 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5329860_uploaded_image1_1747329043.jpg""); width: 484px;"
"1767055289-1196","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/babouche-hommes-5348408","Babouche hommes","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5348408_uploaded_image2_1748372963.jpeg""); width: 399px;"
"1767055292-1197","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/jeans-homme-5348424","Jeans homme","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5348424_uploaded_image1_1748373374.jpg""); width: 484px;"
"1767055295-1198","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/cargo-5348426","Cargo","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5348426_uploaded_image1_1748373420.jpg""); width: 484px;"
"1767055299-1199","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5348419","Ensemble homme","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5348419_uploaded_image1_1748373207.jpg""); width: 484px;"
"1767055303-1200","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/jean-homme-5330130","Jean homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5330130_uploaded_image1_1747337463.jpg""); width: 484px;"
"1767055305-1201","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/culotte-5330133","Culotte","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5330133_uploaded_image1_1747337550.jpg""); width: 484px;"
"1767055308-1202","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/kaki-5330135","Kaki","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5330135_uploaded_image1_1747337609.jpg""); width: 484px;"
"1767055311-1203","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/sous-vetements-coton-5342579","Sous-vêtements coton","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5342579_uploaded_image1_1748031848.jpg""); width: 484px;"
"1767055313-1204","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5342589","Lacoste homme","6 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5342589_uploaded_image1_1748032420.jpg""); width: 484px;"
"1767055316-1205","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5355482","Ensemble homme","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5355482_uploaded_image1_1748815370.jpg""); width: 484px;"
"1767055319-1206","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5355495","Ensemble homme","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5355495_uploaded_image1_1748815778.jpg""); width: 484px;"
"1767055322-1207","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-5355513","Ensemble","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5355513_uploaded_image1_1748816312.jpg""); width: 484px;"
"1767055325-1208","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-coton-5362512","Lacoste coton","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5362512_uploaded_image1_1749163626.jpg""); width: 484px;"
"1767055328-1209","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-5362515","T-shirt coton","4 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5362515_uploaded_image1_1749163756.jpg""); width: 484px;"
"1767055331-1210","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5362519","Ensemble homme","13 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5362519_uploaded_image1_1749164046.jpg""); width: 484px;"
"1767055333-1211","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-5362523","T-shirt coton","4 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5362523_uploaded_image1_1749164333.jpg""); width: 484px;"
"1767055336-1212","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-5362524","T-shirt coton","4 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5362524_uploaded_image1_1749164390.jpg""); width: 484px;"
"1767055339-1213","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/calsson-coton-5362521","Calsson coton","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5362521_uploaded_image1_1749164209.jpg""); width: 484px;"
"1767055342-1214","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-5357415","T-shirt coton","5 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5357415_uploaded_image1_1748904812.jpg""); width: 484px;"
"1767055345-1215","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/cargo-homme-5357414","Cargo homme","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5357414_uploaded_image1_1748904730.jpg""); width: 399px;"
"1767055348-1216","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5357423","Ensemble homme","13 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5357423_uploaded_image1_1748905074.jpg""); width: 484px;"
"1767055351-1217","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5357427","Lacoste homme","6 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5357427_uploaded_image1_1748905276.jpg""); width: 484px;"
"1767055354-1218","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-5357430","T-shirt coton","5 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5357430_uploaded_image1_1748905355.jpg""); width: 484px;"
"1767055359-1219","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-5357449","T-shirt coton","3 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5357449_uploaded_image1_1748905981.jpg""); width: 484px;"
"1767055363-1220","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5357457","Ensemble homme","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5357457_uploaded_image1_1748906197.jpg""); width: 484px;"
"1767055368-1221","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-5357461","Ensemble","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5357461_uploaded_image1_1748906332.jpg""); width: 484px;"
"1767055371-1222","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-5357459","Lacoste","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5357459_uploaded_image1_1748906269.jpg""); width: 484px;"
"1767055374-1223","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5357466","Ensemble homme","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5357466_uploaded_image1_1748906493.jpg""); width: 484px;"
"1767055377-1224","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5357470","Ensemble homme","14 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5357470_uploaded_image1_1748906567.jpg""); width: 484px;"
"1767055379-1225","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5351554","Ensemble homme","13 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5351554_uploaded_image1_1748560284.jpg""); width: 484px;"
"1767055382-1226","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5351562","Ensemble homme","13 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5351562_uploaded_image1_1748560606.jpg""); width: 484px;"
"1767055386-1227","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5344887","Costume africain","70 000 CFA","Almadies 2, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5344887_uploaded_image1_1748196047.jpg""); width: 488px;"
"1767055388-1228","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5344903","Costume africain","70 000 CFA","Almadies 2, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5344903_uploaded_image1_1748196689.jpg""); width: 488px;"
"1767055391-1229","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5344910","Costume africain","70 000 CFA","Almadies 2, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5344910_uploaded_image1_1748197232.jpg""); width: 488px;"
"1767055393-1230","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5344920","Costume africain","70 000 CFA","Almadies 2, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5344920_uploaded_image1_1748197678.jpg""); width: 488px;"
"1767055396-1231","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-jean-5369213","Pantalon Jean","15 000 CFA","Mamelles, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5369213_uploaded_image1_1749635653.jpg""); width: 604px;"
"1767055398-1232","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-jean-5369272","Pantalon Jean","15 000 CFA","Mamelles, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5369272_uploaded_image1_1749637388.jpg""); width: 604px;"
"1767055401-1233","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-5369345","Vêtement  homme","8 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5369345_uploaded_image1_1749639320.jpg""); width: 571px;"
"1767055404-1234","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-3-pieces-5369347","Ensemble homme 3 piéces","12 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5369347_uploaded_image1_1749639509.jpg""); width: 571px;"
"1767055406-1235","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/chemise-5333594","Chemise","18 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/5333594_uploaded_image1_1747550498.jpg""); width: 439px;"
"1767055409-1236","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/souvet-ment-5328829","Souve't ment","1 500 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5328829_uploaded_image1_1747292067.jpg""); width: 465px;"
"1767055411-1237","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-lacoste-kaki-5335976","Ensemble Lacoste  - Kaki","13 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5335976_uploaded_image1_1747682377.jpg""); width: 424px;"
"1767055415-1238","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/short-homme-5335983","Short homme","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5335983_uploaded_image1_1747682531.jpg""); width: 424px;"
"1767055418-1239","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/calecons-homme-5379374","Caleçons homme","600 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5379374_uploaded_image1_1750189453.jpg""); width: 565px;"
"1767055422-1240","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/dialaba-5340703","Dialaba","25 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5340703_uploaded_image1_1747926660.jpg""); width: 484px;"
"1767055424-1241","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/chemise-el-hadji-bouton-dore-5388857","Chemise El-hadji bouton doré","20 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5388857_uploaded_image1_1750706864.jpg""); width: 591px;"
"1767055427-1242","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/abaya-languette-5388860","Abaya languette","10 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5388860_uploaded_image1_1750707013.jpg""); width: 591px;"
"1767055429-1243","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/abaya-simple-5388869","Abaya simple","10 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5388869_uploaded_image1_1750707151.jpg""); width: 591px;"
"1767055432-1244","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/vetements-pour-homme-5390008","Vêtements pour homme","8 000 CFA","Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5390008_uploaded_image1_1750777634.jpg""); width: 399px;"
"1767055436-1245","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/pack-de-3-t-shirts-en-coton-3-debardeurs-3-boxeurs-5390305","Pack de 3 t-shirts en coton + 3 débardeurs +3 boxeurs","10 500 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5390305_uploaded_image1_1750787966.jpg""); width: 543px;"
"1767055441-1246","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/costume-africaine-5392630","Costume africaine","20 000 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5392630_uploaded_image1_1750903817.jpg""); width: 617px;"
"1767055445-1247","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/costume-africaine-5392631","Costume africaine","20 000 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5392631_uploaded_image1_1750903932.jpg""); width: 617px;"
"1767055447-1248","https://sn.coinafrique.com/categorie/vetements-homme?page=4","https://sn.coinafrique.com/annonce/vetements-homme/costume-africaine-5392632","Costume africaine","20 000 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5392632_uploaded_image1_1750903985.jpg""); width: 617px;"
"1767055455-1249","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/costume-africaine-5392633","Costume africaine","20 000 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5392633_uploaded_image1_1750904042.jpg""); width: 617px;"
"1767055458-1250","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-5394599","Vêtement homme","Prix sur demande","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5394599_uploaded_image2_1751021076.jpeg""); width: 398px;"
"1767055460-1251","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/bas-nike-tech-5396366","Bas Nike Tech","10 000 CFA","Mariste, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5396366_uploaded_image1_1751130805.jpg""); width: 444px;"
"1767055463-1252","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-5396595","T-shirts","5 000 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5396595_uploaded_image1_1751139172.jpg""); width: 671px;"
"1767055467-1253","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-hommes-5359190","Pantalons hommes","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5359190_uploaded_image1_1748985019.jpg""); width: 484px;"
"1767055470-1254","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/polo-5359195","Polo","8 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5359195_uploaded_image1_1748985264.jpg""); width: 484px;"
"1767055473-1255","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/cargo-homme-5359212","Cargo homme","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5359212_uploaded_image1_1748985772.jpg""); width: 424px;"
"1767055476-1256","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/bas-large-5359319","Bas large","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5359319_uploaded_image1_1748991293.jpg""); width: 424px;"
"1767055478-1257","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5376209","Lacoste homme","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5376209_uploaded_image1_1750033001.jpg""); width: 424px;"
"1767055481-1258","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-5376211","T-shirt coton","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5376211_uploaded_image1_1750033082.jpg""); width: 424px;"
"1767055484-1259","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-unique-5381842","T-shirt unique","3 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5381842_uploaded_image1_1750327249.jpg""); width: 424px;"
"1767055487-1260","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-short-5359855","Ensemble short","9 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5359855_uploaded_image1_1749031695.jpg""); width: 424px;"
"1767055489-1261","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/jeans-homme-5360049","Jeans homme","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5360049_uploaded_image1_1749038004.jpg""); width: 424px;"
"1767055492-1262","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/dialabeh-homme-5377282","Dialabeh homme","9 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5377282_uploaded_image1_1750088802.jpg""); width: 424px;"
"1767055495-1263","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-5368256","T-shirt","3 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5368256_uploaded_image1_1749572783.jpg""); width: 424px;"
"1767055498-1264","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/short-5386893","Short","3 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5386893_uploaded_image1_1750612508.jpg""); width: 424px;"
"1767055500-1265","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/jeans-homme-5386899","Jeans homme","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5386899_uploaded_image1_1750612630.jpg""); width: 424px;"
